#LungCancer_500	AD-043T2-A7-1	AD-111T2-A8-1	AD-114T1-A9-1 *	AD-115T1-A12-1 *	AD-118t1-A13-1	AD-119t3-A195-8	AD-120t1-A226-8 *	AD-122t3-A197-8	AD-123T1-A25-1 *	AD-127T1-A14-1	AD-130T1-A1-1	AD-131T1-A15-A200-1*	AD-136t2-A201-8	AD-157T1-A246-10 *	AD-158t1-A247-10 *	AD-159t1-A229-8	AD-162t2-A230-8	AD-163t1-A203-8 *	AD-164t1a-A206-8 *	AD-167t1 (d dup)-A210-8 *	AD-169t2-A211-8 *	AD-170t1-A251-10 **	AD-172t2-A213-8 *	AD-173T1a-A23-1	AD-177T1-A21-1	AD-178T2-A22-1 *	AD-179t1(d dup)-A214-8 *	AD-183t1-A215-8 *	AD-185t2-A232-8	AD-186T1-A27-1	AD-187T1-A11-1 *	AD-188t1-A216-8	AD-201t1-A138-4	AD-202t2-A139-4	AD-203t1-A140-4 *	AD-207t1-A142-4	AD-208t1-A143-4	AD-210t1-A144-4	AD-212t1-A145-4	AD-213t1-A146-4	AD-218t1-A147-4	AD-221t1-A148-4	AD-224t1-A149-4	AD-225t1-A150-4	AD-226t2-A151-4	AD-228t2-A152-4 *	AD-230t1-A153-4	AD-232t1-A154-4	AD-234t1(dup)-A155-4	AD-236t1-A156-4	AD-238t2x-A157-4	AD-239t1-A158-4	AD-240t1-A159-4	AD-241t1x-A160-4	AD-243t1x-A161-4 *	AD-247t1-A164-4	AD-249t1x (d)-A165-4	AD-250t1-A166-4	AD-252t1-A167-4	AD-253t1-A168-4	AD-255t1a-A169-4 **	AD-258t1a-A170-4 ***	AD-259t1-A171-4	AD-260t1a-A172-4 *	AD-261t1b-A173-4	AD-262t1a-A259-10 *	AD-266t1-A90-3	AD-267t1-A91-3	AD-268t1(dup b4)-A93-3 **	AD-269t1-A94-3	AD-275t1-A95-3	AD-276t1(dup b4)-A96-3 *	AD-277t1-A97-3	AD-283t1-A99-3	AD-285t2c-A263-10	AD-287t1-A101-3	AD-294t1(dup b4)-A104-3 *	AD-295t1-A105-3	AD-296t21-A106-03 *	AD-299t1-A235-8 *	AD-301t1-A237-8 *	AD-302t3-A238-8 *	AD-304t1-A240-8	AD-305t1-A415-7	AD-308t1-A241-8	AD-309t1-A242-8	AD-311t1-A266-10 *	AD-313t1-A268-10	AD-314t1-A269-10	AD-315t1-A270-10	AD-317t1-A271-10	AD-318t3-A107-3	AD-320t1-A272-10	AD-323t1-A273-10	AD-327t1-A276-10 *	AD-330t2-A279-10	AD-331t1-A219-8	AD-332t1-A220-8	AD-334t1 (d dup)-A221-8 *	AD-335t1-A222-8 *	AD-336t1-A223-8	AD-337t1-A224-8	AD-338t1a-A121-3 *	AD-340t1a-A122-3 *	AD-341t1a-A123-3 *	AD-346t1a-A124-3 *	AD-347t1a-A125-3 *	AD-350t1a-A126-3 *	AD-351t1-A127-3	AD-352t1-A128-3	AD-353t1-A129-3	AD-355t2-A174-4	AD-356t1-A175-4	AD-360t1-A176-A406	AD-361t1-A177-4	AD-362t1-A282-10	AD-363t1-A283-10	AD-366t1-A109-3	AD-367t1-A110-3	AD-368t2-A285-10	AD-370t1x-A112-3	AD-374t1-A114-3	AD-375t1-A115-3 *	AD-379t1-A116-3 *	AD-382t1-A117-3 *	AD-383t1-A118-3 *	AD-384t1-A120-3 *	AD-AD10T1-A389-7	AD-AD15T1-A390-7	AD-AD16T2-A391-7	AD-AD18T1-A392-7	AD-AD19T1-A393-7	AD-AD1T1-A383-7	AD-AD2T1-A384-7	AD-AD31-A289-10	AD-AD3T1-A385-7	AD-AD4T1-A386-7	AD-AD5T1-A387-7	AD-AD7T1-A388-7	NL-1179-A408-7	NL-1675-A409-7	NL-1698-A410-7	NL-1884-A411-7	NL-2378-A412-7	NL-2562-A413-7	NL-268n1-A92-3	NL-279n1-A98-3	NL-3104-A331-6	NL-3681-A332-6	NL-4083-A333-6	NL-4353-A334-6	NL-504-A407?-7	NL-6084-A335-6	NL-6853-A336-6	NL-6943-A337-6	NL-7530-A338-6	SMCL-301-A306-5	SMCL-5937-A307-5	SMCL-SMCL3t1-A290-10	SMCL-SMCL4t1-A354-6	SMCL-SMCL8t1-A356-6	SMCL-SMCL9t1-A357-6	SQ-1174-A317-5	SQ-1670-A318-5	SQ-2557-A320-5	SQ-2572-A321-5	SQ-2921-A322-5	SQ-3197-A323-5	SQ-3529-A324-5	SQ-3624-A325-5	SQ-4172-A326-5	SQ-4389-A327-5	SQ-5897-A328-5	SQ-6147-A329-5	SQ-7324-A416-7	SQ-SQ10t1-A362-6	SQ-SQ13t1-A364-6	SQ-SQ14t1-A365-6	SQ-SQ20t1-A366-6	SQ-SQ4t1-A358-6	SQ-SQ5t1-A359-6	SQ-SQ6t1-A360-6	SQ-SQ8t1-A361-6	COID-1429-A303-5	COID-2260-A304-5	COID-3580-A302-5	COID-4385-A301-5	COID-4518-A305-5	COID-9794-A300-5	COID-COID10t1-A347-6	COID-COID11t1-A348-6	COID-COID12t1-A349-6	COID-COID13t1-A350-6	COID-COID14t1-A351-6	COID-COID16t1-A352-6	COID-COID18t1-A353-6	COID-COID3t1-A340-6	COID-COID4t1-A341-6	COID-COID5t1-A342-6	COID-COID6t1-A343-6	COID-COID7t1-A344-6	COID-COID8t1-A345-6	COID-COID9t1-A346-6
#AD#NL#SMCL#SQ#COID	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	3	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
36192_at	6.91660	6.14364	6.47654	5.53465	6.57274	4.86146	7.00265	6.64947	6.80542	5.84925	7.71884	6.90213	6.87098	6.68895	6.41244	7.60466	7.13709	7.23300	6.28077	4.99481	7.61051	7.40020	5.97143	7.19908	6.54442	9.21025	6.94451	4.63894	6.73227	8.81317	7.29563	5.87873	7.42727	5.45088	6.76122	6.24850	6.78686	6.38922	6.92730	6.28651	5.43329	6.86691	8.97774	5.79546	6.23821	7.04652	6.53776	6.49394	6.80632	7.23477	6.50367	7.40684	7.11510	5.40667	7.12593	6.89797	6.59395	7.09866	6.14303	5.73417	6.90905	6.85291	6.67751	6.64458	7.59857	6.06598	6.99254	6.48253	7.31382	6.43929	6.94287	7.12184	6.21237	7.16370	6.39249	7.40173	6.86400	8.25696	8.10913	7.28063	6.68342	5.99526	7.40412	6.71905	7.44923	7.21062	6.62512	6.76275	5.58767	6.58721	6.09782	5.88289	5.81788	5.81429	7.15593	6.37382	7.22834	7.08757	7.09919	6.91462	6.45121	8.16541	7.22723	6.81884	7.21835	6.35632	6.93275	7.43475	5.89045	6.08852	5.60585	9.04595	5.52701	7.52513	6.60866	7.18378	5.65878	7.14190	6.21607	6.00518	6.35896	7.30752	6.05463	6.13463	5.44609	6.67913	5.85150	7.87609	6.90316	6.55980	7.14843	7.37921	5.68958	3.03914	6.16892	6.89712	6.69195	6.41633	5.24336	6.21626	6.35032	6.66988	5.85798	6.61073	6.09782	6.46499	5.83895	5.84474	5.72819	6.32193	6.30652	5.98117	6.57365	5.25475	6.49809	5.80813	7.75201	6.90340	7.02791	6.90713	7.85674	7.20858	6.68412	6.70335	7.65750	7.12236	7.08119	6.40820	7.47403	5.99571	6.23745	6.48398	6.87652	5.90617	6.00113	6.93263	6.81237	7.65012	6.97304	7.05897	6.94696	6.98993	5.97407	8.84778	8.98222	9.11759	8.62819	8.15462	9.07575	8.34722	8.76537	8.97774	8.87055	8.35495	9.02578	8.96362	8.84449	9.22405	8.66199	8.43338	8.17936	7.93026	8.97570
36207_at	5.01792	7.17991	6.07253	6.14200	7.11541	7.32256	5.73971	6.17253	7.32414	7.62637	5.83036	6.99741	5.84071	5.51617	5.58271	5.13627	6.53667	5.36772	6.01469	5.25418	5.13873	4.19167	5.38388	5.78686	6.03122	5.70473	6.95994	5.12350	6.93581	5.68594	7.39446	4.59036	4.95699	6.42105	5.69808	5.45648	6.48253	6.56940	6.09698	4.35755	5.11686	4.90881	4.93357	5.84624	5.71589	5.94275	6.44427	6.16732	6.48220	4.66789	5.71727	6.34234	5.78293	5.55766	5.83656	6.19476	4.44758	5.47703	7.58646	6.44477	5.47195	5.65700	7.79494	6.51159	6.41870	6.29499	6.03738	5.60999	3.61392	8.07243	7.23525	6.15573	6.04133	6.61956	7.05778	4.71864	5.50557	5.55459	7.00568	6.77043	7.74123	5.62673	6.40378	7.91103	6.34655	5.39643	5.84549	5.02459	3.99820	6.64818	5.35297	6.21257	4.93310	5.79155	5.74739	5.22574	2.12102	6.30797	7.73183	5.69544	4.87381	6.53325	6.09687	6.67793	5.06867	6.56346	5.83086	7.57118	6.17453	5.59515	5.17033	7.24155	6.10999	7.00585	6.05918	4.78084	7.60192	5.52982	6.56879	5.56194	6.00988	4.65134	6.29829	5.64458	4.50430	4.05094	5.52998	8.04221	6.53029	7.31007	6.60288	6.98425	7.76918	6.89069	4.95466	6.00966	6.64256	6.05745	5.26903	8.49281	7.47200	8.06937	8.53520	8.36435	8.33199	7.24012	8.65331	8.15193	7.90087	8.68356	8.25560	7.49689	8.40774	8.31519	8.19977	5.48478	8.18864	8.89385	7.76487	8.61125	7.47298	7.76168	7.34607	5.53947	6.51680	6.07895	5.94017	6.02967	5.81532	5.54164	7.16219	5.42291	5.69014	6.63285	5.85599	6.97028	6.12557	6.30743	6.10362	6.31542	6.74362	7.68615	7.64523	8.36982	8.16777	8.18631	9.43390	7.55842	9.11340	9.05639	8.34310	8.65496	9.25779	7.61530	7.49985	8.56841	9.14313	7.71012	9.44087	9.04505	7.37217	8.03221	7.86431
36209_at	8.10617	7.87086	7.79299	8.08422	8.41066	7.95931	8.19111	8.08050	7.83378	7.97550	7.95408	9.09194	7.86654	8.12982	8.40873	8.15543	8.43900	8.25146	8.40282	8.13396	8.40024	8.27022	8.05012	8.88298	8.24536	8.75315	8.38280	8.19886	8.16360	7.78856	7.23367	8.31474	8.61176	8.56236	8.31238	8.38046	7.85019	8.09096	8.93118	8.42723	8.03524	8.19180	8.71836	8.57784	7.84015	8.32423	8.98065	8.47119	8.24869	8.62640	8.19594	8.77916	9.11520	8.58924	8.06937	8.59809	8.64688	8.77070	7.91851	8.51507	9.09781	8.25173	8.06124	7.72499	8.30524	8.43958	8.27132	7.52990	8.20260	7.72581	8.73867	7.94307	8.02774	8.34802	8.02020	8.29614	8.18787	7.82528	8.09706	8.48394	8.32526	8.74567	8.34190	8.64299	8.53563	8.17358	8.17425	7.84818	8.21364	8.78826	8.52129	8.41616	8.13520	8.11556	8.31992	8.48474	8.61283	7.72724	7.59044	8.75317	8.23855	8.29241	8.12593	7.80558	7.35226	7.85761	8.47484	8.30700	8.37112	8.61353	8.20999	7.65907	8.57088	8.13155	8.46634	8.08693	8.76527	8.60774	8.11161	7.86152	7.32490	8.70002	7.78637	8.14476	8.72439	7.67867	8.15851	8.58748	8.01592	8.46858	8.77182	8.95707	8.48478	8.77808	7.77505	8.44041	8.23237	8.66042	8.37738	9.04701	8.59171	8.89203	8.92466	8.89896	9.08603	7.82776	8.04734	9.36648	9.00560	9.01940	8.94028	8.49769	8.91187	8.67909	9.05276	8.35465	8.75128	9.80258	8.94222	8.79961	9.40047	9.00391	8.87940	8.50112	9.26339	8.69000	8.70065	8.57841	8.77350	9.02101	8.64501	8.56377	8.97565	8.98322	8.49045	9.43682	8.48708	8.78234	8.15937	9.18234	8.92698	9.44925	8.64634	8.64512	8.67303	8.69035	9.30977	8.88527	9.09202	8.86836	8.97737	8.84587	9.03318	8.80848	9.16027	9.09207	8.97717	8.83314	9.10174	8.64947	8.78506	9.11499	9.20163
36211_at	6.84712	7.02403	6.73064	7.36203	6.94837	6.50906	7.03733	7.53434	6.82947	7.41397	7.33360	6.91725	6.69042	6.54990	7.02967	7.03716	6.23955	7.52966	6.15188	6.63009	6.82566	6.59056	7.38965	7.37060	6.91205	7.28614	6.67200	6.27678	6.36859	7.64911	6.65148	6.93310	7.05778	7.65033	7.94383	6.61648	7.01614	7.09339	5.93640	7.08289	7.25795	7.24365	6.89203	6.79831	7.37738	7.38871	7.10402	6.70515	7.38991	6.73173	7.38440	6.60629	7.24783	6.21354	6.55865	5.82680	7.28374	6.65564	6.44029	7.34279	6.43485	6.87526	6.60036	5.96682	6.37226	6.79980	7.06426	6.19357	7.29404	6.78215	6.39780	6.27025	5.96139	6.91025	6.79481	6.76341	6.83510	6.65306	6.63684	7.04865	7.22559	6.43721	7.05875	6.91695	6.66661	6.93829	7.02126	6.65521	6.92410	6.50716	6.86765	6.73417	6.90026	6.92505	7.29925	7.20310	5.88020	7.12732	7.52027	6.38664	7.16932	6.30979	7.80755	6.42299	6.66966	7.04516	6.94369	7.34514	7.17073	6.64097	7.04483	6.63517	6.72874	6.53590	6.79390	7.10119	6.82133	6.78516	7.08874	6.35949	6.68692	6.12019	6.96157	6.55758	7.23372	6.61147	6.72055	7.16872	6.51932	6.99831	6.85885	6.96104	6.96047	6.87922	5.68594	7.14384	5.69572	6.93511	6.40429	6.89905	5.62673	6.77466	6.63996	6.63575	7.79103	6.24679	7.27882	7.18893	7.22168	7.28900	6.94404	6.43229	7.50756	7.32751	6.81442	6.78699	7.48422	7.55075	7.28059	7.43029	7.88277	6.94369	5.76792	6.85125	7.38819	6.03034	6.65306	6.40820	6.98709	6.93923	6.31343	7.06188	6.92232	6.89869	6.65578	6.78162	6.94521	7.46238	6.65835	7.25758	6.93168	5.82094	6.56590	8.17832	7.99192	7.91187	7.94691	7.80109	8.06507	7.77030	7.93286	7.46197	8.21262	7.44328	7.92653	8.20711	8.03469	8.32629	8.25861	7.55543	7.74349	7.92499	8.18616
36571_at	8.28313	7.22159	7.57122	8.31472	7.45138	7.93882	8.02616	7.90183	7.64918	7.76540	7.66576	8.79743	7.73843	7.02203	7.88841	8.27636	7.88185	8.65526	7.97275	7.57592	7.55651	7.92039	7.49661	8.35332	7.61235	8.05951	7.70370	7.86851	7.99633	8.89039	7.50962	7.92214	7.60080	7.93758	7.98974	8.08167	7.62651	7.80006	8.21733	8.32130	7.74025	7.25134	7.32715	7.27724	7.86505	7.46695	8.30675	8.00865	8.06980	7.47452	7.63735	7.98391	7.78581	7.67292	7.78683	8.11228	7.93923	7.96665	7.97676	7.76354	8.29054	7.56925	8.09977	7.87504	8.24826	7.85621	7.83920	7.50160	7.55921	7.41007	7.23525	7.97539	7.28346	7.52207	7.75636	7.91468	7.61765	7.62293	7.69978	8.61230	8.29554	7.91376	7.82413	8.00175	8.06577	7.83460	8.23750	8.10470	7.34012	7.68748	7.97905	7.95286	8.13520	7.79077	7.55090	7.76401	7.96122	8.15922	8.29880	7.94603	7.78862	7.66099	7.85162	7.81038	7.52986	7.77620	7.65159	8.45635	7.78084	8.55244	7.62936	8.03782	8.26777	8.29184	8.23850	7.56917	7.97011	7.87098	7.79331	7.40786	7.77261	7.71239	7.78126	7.70615	8.47978	7.65456	7.92535	7.98880	7.77248	8.02270	8.38262	8.18488	8.02885	7.37912	7.58143	8.11395	7.32832	8.15841	8.22810	8.27515	7.75756	8.10497	8.08337	8.10999	8.05458	7.33798	8.02697	8.29361	8.06226	8.25781	8.20207	7.54527	7.97900	8.21888	7.37156	8.32957	8.01725	7.71932	7.98618	8.28563	7.99848	8.52015	8.00652	7.01926	7.82668	7.66050	7.60859	7.55182	8.17562	7.81333	7.87566	8.05653	7.96255	8.05338	7.51767	8.59634	7.19377	7.71493	6.47638	8.31157	7.42232	8.40003	7.80200	8.62191	8.40663	8.67589	8.59096	8.80970	8.22940	8.74450	8.74719	9.27536	9.19739	8.65055	8.66789	9.22802	8.73840	8.66835	8.61169	8.67023	8.70619	8.72683	8.91994
36586_at	7.12412	7.16932	6.54458	7.29797	6.69042	7.16702	7.58444	7.32238	6.94895	6.11707	6.61014	7.20643	7.30889	6.81288	7.23453	7.29673	7.36484	6.84078	7.41553	7.00826	6.87104	6.92509	6.39034	7.10507	7.08545	6.85150	7.09418	6.34536	7.09434	6.27333	6.75148	7.46606	6.78673	7.04636	7.29232	7.17303	7.25248	7.08268	6.67016	7.12247	7.17513	6.55505	6.83441	7.04669	7.46148	7.42924	6.88448	7.51152	7.12743	7.18933	7.04428	6.73593	7.11510	6.76553	7.24417	7.05485	7.23812	6.88460	7.32751	6.94099	7.18748	6.82244	7.32436	6.67849	6.82502	7.06657	6.63241	6.66021	7.23039	7.22168	6.38180	7.04281	6.85262	6.86802	6.98265	6.42576	7.21815	6.91217	7.00742	7.03947	7.06205	6.74329	6.99695	6.93852	6.99311	6.93829	7.27305	6.80103	6.56955	7.16882	6.93887	6.73417	6.86071	6.95606	6.97602	7.06512	6.96070	6.73349	7.36370	6.69766	7.17832	6.91540	6.90394	7.00000	7.05333	6.90689	7.45619	6.94813	7.60674	6.86059	6.59589	6.77452	7.25786	7.14807	7.00652	6.81044	6.60051	7.11915	7.19387	7.03694	6.94099	6.16068	7.22391	6.90851	6.87529	6.45063	7.02253	6.79688	7.05550	6.95826	7.03584	6.97659	6.81839	7.76885	6.85835	7.49289	6.46499	7.06598	7.12019	6.95942	7.09128	6.97499	7.07253	7.05398	7.13360	6.58961	6.95222	6.84937	6.75942	7.31976	6.83908	6.96093	6.98402	7.22033	7.30807	7.00293	7.15563	7.06210	7.55059	7.51120	7.39678	7.37634	6.83782	6.53869	6.32211	6.75382	6.38698	6.90340	6.69822	6.22458	6.03672	6.69084	6.51932	7.40233	6.75275	7.29435	6.97039	7.14670	6.57016	6.58946	6.36737	6.75756	6.26716	7.60058	7.88179	7.46091	7.46017	7.10570	7.57947	7.28457	7.61493	7.81487	7.61287	6.98356	7.92250	7.87854	7.97401	7.66349	7.59036	7.44642	7.21247	7.24802	7.81858
36592_at	7.52536	6.86233	6.84229	7.14491	6.42761	6.79390	7.71483	7.47800	6.99322	7.06695	7.39343	7.49921	7.49713	6.83245	7.50036	7.54295	7.66661	7.56963	6.81320	6.94075	7.49805	7.34746	7.65270	7.17153	7.29967	7.42580	7.25295	7.48595	6.95803	7.06684	7.20535	7.36352	7.32445	7.53146	7.87354	7.26068	7.33539	7.66213	7.23487	7.24403	8.00349	7.47151	7.49265	6.88594	7.75602	7.49757	7.85125	7.64918	7.39909	7.35614	7.66704	7.38948	7.59246	7.45992	7.33508	7.27956	7.49849	7.16862	7.13750	7.06188	7.52024	7.08884	7.28364	7.17298	7.38223	7.36260	7.14364	6.40786	7.57720	6.93440	6.80697	7.30870	7.20467	7.47606	7.16832	6.83946	7.37786	6.46385	7.51818	7.16556	7.61511	7.25451	7.39043	7.77860	7.57667	7.87006	7.41557	7.40939	7.55980	6.94416	6.89178	7.23726	7.43979	7.11155	7.45828	7.32903	7.51207	7.66825	7.79944	7.41916	7.46858	7.44733	7.48253	7.62950	6.97212	6.56240	7.43921	7.53185	7.60073	7.20877	6.52685	7.50589	6.76620	7.35200	7.49362	7.78607	6.81096	7.22959	7.14802	7.45278	6.87480	6.97545	7.13996	7.52235	7.37660	7.12712	7.67944	7.70515	7.12247	7.02945	7.53559	7.29453	7.29168	7.63205	6.40173	7.02192	6.64256	7.90466	7.20926	7.28503	6.92896	6.89579	6.77873	6.99695	7.57213	6.58961	6.80478	7.48382	7.17991	7.49161	7.25758	6.98436	7.41684	7.24394	7.06523	7.31488	7.76520	7.31859	7.31723	7.73010	8.13843	7.18408	6.95233	6.28503	7.30542	7.35790	7.03287	6.80323	7.25077	7.01156	6.49410	7.09698	6.64472	7.66149	7.39515	8.20687	7.36221	7.20711	7.32427	7.24375	7.01369	7.30952	7.22362	7.89887	8.43667	7.94813	7.66171	8.44124	8.34749	7.36597	7.68342	8.16566	8.30761	7.89251	8.28179	7.87854	8.53935	7.85717	7.94146	7.58826	8.46842	7.99735	7.98522
36606_at	5.31070	3.95327	7.35103	9.28039	5.71946	5.97728	8.22427	5.67101	5.17732	6.70984	4.42291	6.71603	6.43129	6.75636	7.26749	7.66974	3.97177	5.46646	4.98893	3.51412	7.33159	4.30719	5.53310	6.01056	4.83441	5.01659	7.45438	7.65198	8.83159	4.32193	5.42811	5.10936	7.52325	5.66448	5.98596	5.08236	5.94087	6.10035	7.50303	4.35755	5.58286	5.09128	6.19495	6.36510	5.98937	4.24260	4.85200	5.01302	5.57259	6.77347	5.09043	7.73789	5.15097	3.84298	5.56285	5.27984	6.07168	6.33128	7.27808	5.60822	7.05813	7.98304	7.06080	4.65163	5.42794	6.12381	5.88704	3.76977	9.14838	5.49538	7.52959	6.01614	6.96613	6.04396	5.34305	4.52168	6.78509	6.52966	7.18809	4.36422	9.07489	3.65306	6.20046	6.31940	5.71012	4.61471	5.27501	6.44526	3.99820	5.71534	5.42089	4.79286	5.04352	7.10234	6.29994	6.78973	3.81660	5.35544	8.30968	3.65821	5.98482	5.62527	6.05723	6.15168	5.55152	5.61912	6.40395	6.51325	9.58735	5.94205	5.30852	8.30346	5.54874	5.67779	8.51625	7.40659	4.20477	7.03661	8.43480	6.56423	7.96907	3.06005	8.83509	5.26810	6.13802	6.20075	4.93970	7.52403	8.33784	5.65878	7.39103	6.83933	5.21101	9.38828	5.54720	8.80352	4.61648	5.64299	4.99005	4.96116	6.18468	6.24622	5.53667	6.90701	5.85947	8.26440	6.07489	5.97934	4.31107	5.08619	5.16912	2.37295	5.53792	5.12474	5.55090	5.14568	6.99786	8.85356	9.30925	6.02037	7.67009	6.22052	3.96347	4.11353	5.40395	5.81788	5.22149	4.84950	6.20398	4.32265	5.47164	6.52560	5.75221	2.94111	4.72247	4.60051	5.73471	4.35262	5.34648	5.34447	5.45913	4.64328	5.24083	9.69066	10.16921	9.47808	9.76054	10.03209	10.85176	10.52056	9.83020	10.58560	11.02958	10.40646	10.05582	10.00277	9.34665	10.17470	9.97872	9.93699	9.66544	9.90023	9.86012
36608_at	8.62578	7.87086	8.08611	8.68047	8.33181	8.20740	9.43677	8.71352	8.68506	8.41886	8.19859	9.43141	8.64339	8.41929	8.79456	8.73569	9.15173	8.21960	8.89924	8.43966	8.98201	8.73977	8.63581	8.81903	8.87593	8.41910	8.42842	8.27482	8.32220	9.70345	9.18924	8.23045	8.19214	8.45964	8.27111	8.55267	8.20026	8.28674	8.75499	8.32553	8.61850	8.18780	8.27347	8.56274	8.22882	8.30188	9.41458	8.15957	8.73752	8.60344	9.00686	8.34607	8.47200	8.52489	8.10066	9.22817	9.32713	9.00284	9.07794	8.71836	8.82284	8.97404	8.93999	8.90937	9.03999	8.77525	8.34983	8.49265	8.38889	8.27380	9.16204	9.22061	8.81602	8.46569	8.61246	8.97945	8.45080	8.51920	9.09050	8.97174	9.55905	8.77063	8.05740	9.01371	9.22405	8.78182	8.79479	8.43237	8.94430	8.43024	8.63840	8.31011	9.17792	8.77558	8.53774	8.69213	8.41735	8.82079	9.14952	9.07361	8.85950	9.40218	8.47837	8.57264	8.42185	8.27768	8.50010	8.84536	8.92947	8.52301	8.01329	8.88166	8.67462	8.90394	8.95733	8.36519	8.89124	8.12645	7.94802	8.83270	8.62355	9.31209	8.48943	8.96275	9.11082	8.15284	8.45004	8.79009	9.21211	8.97548	9.62286	9.09101	8.67041	9.27216	8.13093	8.95289	9.24091	8.46724	8.94921	8.61692	8.49265	8.70674	8.85322	8.65960	8.33548	8.43942	8.49177	8.76005	8.33610	7.92160	8.57546	8.62582	8.48478	8.24650	8.02187	9.26325	9.33103	8.69982	8.93331	8.93711	9.36409	9.31377	9.66704	8.77709	9.15163	9.14802	8.84853	8.63223	9.49235	9.27025	9.17931	9.81210	8.91507	9.23652	9.13855	9.36260	8.80661	9.53910	9.31544	9.11236	9.25824	9.51777	9.51887	9.88535	9.35808	9.99745	9.36140	8.92065	9.74572	8.87934	9.50595	10.04192	9.36089	9.48386	10.37116	10.26710	10.33083	9.70731	9.16247	9.67580	9.09569	9.08911	10.00079
36625_at	5.90593	6.32661	6.68356	6.80096	6.86320	6.33181	7.07639	6.08958	6.14374	6.46303	6.65406	6.74416	7.35279	6.74207	7.73430	7.43854	5.92529	6.42509	6.03265	7.90665	7.57867	6.95505	7.48022	8.07879	6.79961	7.65109	7.28937	6.61655	6.97980	6.22728	7.33266	7.78758	6.77571	7.40956	6.72935	7.80523	7.15441	6.56940	6.44956	7.18923	7.84536	6.50446	7.34376	6.66320	7.32445	7.27975	7.57031	7.55113	6.04023	6.84348	7.17363	6.51286	7.47444	6.60851	6.81628	5.16952	6.73985	7.39369	5.92600	6.25550	6.34654	6.97793	6.29241	6.21354	6.78999	8.05333	6.21587	6.53962	6.58306	6.14670	5.14812	7.18517	6.66349	7.18676	7.39206	6.30834	5.83466	4.72083	6.59021	6.86369	7.57973	5.67143	6.66391	6.61559	6.64775	7.58007	7.05268	7.07585	6.92410	7.21994	7.10287	7.46033	7.21490	6.45943	6.84750	7.45976	6.36265	7.53091	7.54342	6.28716	7.10507	6.14873	7.62062	6.66007	5.86950	6.34412	7.72533	7.29820	7.38094	6.55964	7.62936	6.65592	7.66718	6.03408	5.99729	7.71548	6.99481	6.51570	6.82324	6.76752	6.48864	5.87529	6.80613	7.23883	6.54512	6.56125	6.92630	7.66959	6.25550	5.84449	6.93216	5.99322	6.76779	7.25172	5.70791	5.73200	6.88093	6.78188	6.53683	7.27715	6.84046	7.61324	7.12153	6.58526	7.38871	5.98959	7.01547	7.98601	7.46410	7.96625	6.61456	6.48816	7.91397	7.29774	6.52325	7.84906	7.31587	7.14017	6.99447	6.92861	8.08704	6.93404	5.06480	4.63227	7.05886	6.20105	5.61206	5.42861	7.60392	6.11478	6.28337	6.15198	5.71122	6.64544	6.22033	7.57720	5.86518	5.77558	4.93168	6.13422	5.77505	6.93156	4.74308	8.36361	8.24194	7.68250	7.57630	8.01251	8.30816	7.15310	7.87129	7.93245	7.31705	7.97258	7.66761	8.10444	7.92446	7.94263	8.24703	7.77564	7.79513	7.98214	8.24973
